""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"chr"	"symbol"
"FBgn0034403"	197.191166643472	0.99937267510358	0.146215586537218	6.83492573378417	8.20475225511968e-12	6.25519629431909e-11	"2R"	"CG18190"
"FBgn0038984"	939.247054595391	0.821646817789635	0.120476385625617	6.81998230211619	9.10517268808599e-12	6.93539440884743e-11	"3R"	"AdipoR"
"FBgn0259734"	121.89317342844	1.22612819961826	0.179953414832932	6.81358673163601	9.51949214764765e-12	7.24443662355279e-11	"X"	"Nost"
"FBgn0025592"	244.763004457059	-1.00368458970031	0.147452028293674	-6.80685509256822	9.97553175667652e-12	7.58464235999066e-11	"3L"	"Gk1"
"FBgn0267378"	966.737762396442	0.742936793316721	0.10917491036005	6.80501399878943	1.01039411421403e-11	7.67535420815558e-11	"2L"	"sau"
"FBgn0039304"	498.614163308169	1.08603726092149	0.159627138280764	6.80358786493613	1.02045203143194e-11	7.74478085421614e-11	"3R"	"CG10425"
"FBgn0030479"	198.141258031891	1.34575628478739	0.197927979494486	6.79922206160284	1.05185580580293e-11	7.97594258500929e-11	"X"	"Rbp1-like"
"FBgn0025936"	1126.65934787841	0.742241687307201	0.109199854970327	6.79709407589315	1.06750395258796e-11	8.08732554197813e-11	"4"	"Eph"
"FBgn0264607"	1136.35804676097	0.770694988320763	0.113425673007372	6.79471382348042	1.08527741782259e-11	8.21459532053865e-11	"4"	"CaMKII"
"FBgn0015791"	431.290587940747	0.887344899668945	0.130684731818123	6.78996610639936	1.12159891772948e-11	8.48190320564569e-11	"2L"	"Rab14"
"FBgn0032298"	145.608216363509	-1.16816385642063	0.172072824544526	-6.78877597036449	1.13088888842975e-11	8.54449382369147e-11	"2L"	"CG6724"
"FBgn0003118"	3913.70012108003	0.645172852565284	0.0950579007946543	6.78715653482604	1.14365104569436e-11	8.63318318468654e-11	"3R"	"pnt"
"FBgn0030183"	77.6826834580394	1.47607416187021	0.217674926864837	6.78109409811245	1.19269158461999e-11	8.99532687076547e-11	"X"	"CG15309"
"FBgn0267385"	2456.46856174	-0.761377856019635	0.112305093159804	-6.77954876842705	1.20551800392668e-11	9.08393906086664e-11	"3R"	"PyK"
"FBgn0015925"	255.869356632511	-0.82516933461221	0.121747346899648	-6.77771923270222	1.22087811124974e-11	9.19146806612306e-11	"2R"	"csul"
"FBgn0085377"	255.303717546054	0.948973122985395	0.140025400439781	6.77714985998923	1.2256973488174e-11	9.21951832758997e-11	"X"	"CG34348"
"FBgn0039876"	147.418622561252	1.04854875359746	0.154933455982485	6.76773616742916	1.30813014956016e-11	9.83079627548243e-11	"3R"	"CG2126"
"FBgn0053113"	1226.48681255582	0.724519777067934	0.107092257897671	6.76537960157895	1.32960124521184e-11	9.98325707891919e-11	"2L"	"Rtnl1"
"FBgn0020392"	190.190025795351	-0.966714160509368	0.142914048524941	-6.7643046326594	1.33950975675799e-11	1.0048706645003e-10	"3L"	"Nmt"
"FBgn0038639"	124.664750036081	-1.19975332374557	0.177385412169452	-6.76353996121997	1.34660208955421e-11	1.00929322836632e-10	NA	NA
"FBgn0026380"	272.743763135078	-0.914836313364606	0.135321825722625	-6.76044908852905	1.37564664284556e-11	1.03014675776854e-10	"3R"	"Prosbeta3"
"FBgn0051453"	244.665310002329	-0.838403402137337	0.124027109934605	-6.75983986548903	1.38144339535157e-11	1.03356971691255e-10	"3R"	"pch2"
"FBgn0030792"	135.541859935652	-1.13951286651543	0.168632887124617	-6.75735846041317	1.40530211544209e-11	1.05048824799714e-10	"X"	"CG4789"
"FBgn0010660"	1065.87388641096	-0.730463712741844	0.10812105316389	-6.75598036984162	1.4187262786592e-11	1.05958370076655e-10	"2R"	"Nup214"
"FBgn0003392"	2599.44247219377	0.543460001048372	0.0804554969366398	6.75479018514244	1.43042103640605e-11	1.06737258221025e-10	"X"	"shi"
"FBgn0052251"	359.959252229342	1.14651979231403	0.169830973287607	6.7509463681422	1.46883891847795e-11	1.09507071269726e-10	"3L"	"Claspin"
"FBgn0030263"	774.830686188309	-0.79705074464797	0.118163580428172	-6.74531646519016	1.52693840837629e-11	1.13738027026757e-10	"X"	"CG2076"
"FBgn0023216"	217.499421889961	1.16630519658671	0.17295435346578	6.74342780748489	1.54692856319609e-11	1.15125345497523e-10	"X"	"Parg"
"FBgn0034970"	433.247917038919	0.860047098806609	0.127617261197282	6.7392693648007	1.59185053226451e-11	1.1826615398664e-10	"2R"	"yki"
"FBgn0001565"	1001.88989442439	-0.571986464917471	0.0848737600334627	-6.73926151842404	1.59193648926514e-11	1.1826615398664e-10	"X"	"Hlc"
"FBgn0035806"	92.9758726073681	1.46730801744893	0.217763154013337	6.73809131805219	1.60480704577402e-11	1.1911736804548e-10	"3L"	"PGRP-SD"
"FBgn0020621"	895.280087358764	0.760232985598909	0.112978986312257	6.72897686918291	1.70860210716671e-11	1.2671005248575e-10	"2R"	"Pkn"
"FBgn0031359"	1164.88830558253	0.667891177641869	0.0992803068667067	6.72732789332104	1.72807039464291e-11	1.28041208854385e-10	"2L"	"Rim2"
"FBgn0036332"	363.218337174774	0.913610711882012	0.135843566292181	6.72546177061457	1.750364453673e-11	1.29579219256986e-10	"3L"	"Cul6"
"FBgn0262647"	522.846192741958	-0.815421012380711	0.121258246509905	-6.72466439067387	1.75997619227353e-11	1.30176484677635e-10	"2L"	"Nup160"
"FBgn0034877"	228.004766075066	-0.895072662429166	0.133133382828338	-6.72312716325457	1.77865224742771e-11	1.31442556970293e-10	"2R"	"levy"
"FBgn0024234"	485.567814846497	-0.718795631010215	0.106986797519889	-6.71854516326266	1.83547856319841e-11	1.35523250830902e-10	"2R"	"gbb"
"FBgn0029878"	990.522905032739	0.81626226218982	0.121537527764506	6.71613350381315	1.8660983546914e-11	1.37663528668048e-10	"X"	"Pat1"
"FBgn0028397"	387.481508243906	0.812773430428453	0.121262554735709	6.70259200954397	2.04754565699904e-11	1.50917001571817e-10	"X"	"Tob"
"FBgn0031851"	362.246811978795	0.85292649931933	0.127413509852989	6.69416061376417	2.16913074494114e-11	1.59738955819596e-10	"2L"	"Aatf"
"FBgn0037637"	462.017006896051	0.71305588009068	0.106554676512227	6.69192477918935	2.20254083975285e-11	1.62057804195428e-10	"3R"	"IscU"
"FBgn0032814"	213.373131983913	0.969705316101082	0.144912995878138	6.69163804270899	2.20686182707264e-11	1.62234166746961e-10	"2L"	"CG10366"
"FBgn0038146"	372.569912806441	-0.807003627783043	0.120623586393626	-6.69026391861356	2.22768470135678e-11	1.63622277019516e-10	"3R"	"CG9799"
"FBgn0000394"	318.030148192013	0.870947761860752	0.130208910040689	6.68884918542508	2.24932388743638e-11	1.65067876578447e-10	"X"	"cv"
"FBgn0013710"	187.840960051248	2.78184337332744	0.415907147487808	6.68861641385709	2.25290392694147e-11	1.65186834017135e-10	"MT"	"trnY"
"FBgn0031977"	516.936352205466	-0.724085921038847	0.108266020527249	-6.68802563826206	2.26201515217012e-11	1.65710788558631e-10	"2L"	"baf"
"FBgn0052264"	303.406387676585	0.871588020896722	0.130325087347892	6.68779924597397	2.26551623517472e-11	1.65823202213483e-10	"3L"	"CG32264"
"FBgn0031684"	67.9877513855194	-1.47965433956541	0.221449719102466	-6.6816717833847	2.36231645758338e-11	1.72758476759263e-10	"2L"	"ND-13A"
"FBgn0037489"	220.502672725425	-0.970594821601243	0.145266496601815	-6.68147745217335	2.36545178545174e-11	1.72837863560911e-10	"3R"	"CG1234"
"FBgn0037199"	178.218212815562	-0.983522184212824	0.147242051295084	-6.67962837764172	2.39548916293175e-11	1.74780904217015e-10	"3L"	"CG11137"
"FBgn0034793"	193.75843541901	-0.998501555529261	0.149485556089451	-6.67958551749152	2.39618981587843e-11	1.74780904217015e-10	"2R"	"asrij"
"FBgn0031307"	2007.7650382188	-0.69371847024285	0.103924126276365	-6.67523986103137	2.46828128287342e-11	1.79883731868528e-10	"2L"	"MFS3"
"FBgn0036062"	69.2196148084427	1.54817473887889	0.23222901139115	6.66658627018506	2.61821813129994e-11	1.90646073256659e-10	"3L"	"CG6685"
"FBgn0267519"	2361.86382164633	-1.82995918964217	0.274522480376288	-6.66597208044256	2.62919241795686e-11	1.91279986783539e-10	"X"	"28SrRNA-Psi:CR45859"
"FBgn0015268"	1807.22333792171	-0.692660833963101	0.103923641319222	-6.66509395908732	2.64496085631179e-11	1.92261292589836e-10	"2R"	"Nap1"
"FBgn0261873"	245.529006562626	0.844341914981345	0.126684985165114	6.66489334849649	2.64857619279681e-11	1.92358264062555e-10	"X"	"sdt"
"FBgn0024558"	169.645278428523	-1.2036516767527	0.180634994763671	-6.66344679405814	2.67478909041223e-11	1.94094850347297e-10	"3R"	"Dph5"
"FBgn0032052"	466.352207942736	0.698910557208006	0.104890512196804	6.66323905346802	2.67857433364829e-11	1.94202397087897e-10	"2L"	"PIG-U"
"FBgn0033879"	175.829813514918	-1.04510841814677	0.156934128130072	-6.6595356319216	2.74694103796616e-11	1.98988031203872e-10	"2R"	"Echs1"
"FBgn0267505"	2945.46786107726	1.16835184755833	0.175706776500965	6.64944102228132	2.9420820758551e-11	2.12941082091075e-10	"X; Y"	"pre-rRNA:CR45845"
"FBgn0031436"	85.6562137175806	-1.32923571462463	0.199961213323168	-6.64746773903786	2.98178312563611e-11	2.15629462395915e-10	"2L"	"ND-B17.2"
"FBgn0026261"	90.8787404161111	-1.27280093761094	0.191566584738333	-6.64416990755199	3.04930660922533e-11	2.20323507532031e-10	"2R"	"bonsai"
"FBgn0005617"	804.031063553691	0.807310589796397	0.121655524893787	6.63603720834899	3.22228534349437e-11	2.32622517263224e-10	"2L"	"msl-1"
"FBgn0265605"	242.302881960208	0.809811434013102	0.122044719579018	6.63536641983749	3.23697398955535e-11	2.33483016936961e-10	"2R"	"Ric"
"FBgn0028500"	530.932146740843	-0.760744247908253	0.114920103062896	-6.61976649543987	3.59766705822037e-11	2.59278022520634e-10	"3L"	"Rich"
"FBgn0039908"	293.576578283006	0.850207205349026	0.128439988543344	6.61948988777828	3.60440497603938e-11	2.595417827324e-10	"4"	"Asator"
"FBgn0035959"	598.736255842442	0.780983458704154	0.118006812467002	6.6181218048114	3.63791226710581e-11	2.61731025906452e-10	"3L"	"CG4911"
"FBgn0015803"	812.715430679178	0.619291635829107	0.0936365710313732	6.61377952020062	3.74629592344777e-11	2.69298953337695e-10	"2L"	"RtGEF"
"FBgn0017429"	97.4778166631232	-1.19858005663173	0.181324744265521	-6.61012958538411	3.83983751689405e-11	2.75787989288336e-10	"3L"	"CG5989"
"FBgn0032149"	49.3392879731691	-1.75240714143217	0.265126756681409	-6.60969554098215	3.8511122534241e-11	2.763623703904e-10	"2L"	"CG4036"
"FBgn0032721"	471.943114385373	-0.707640159054603	0.107066521417317	-6.60935042707152	3.86010004444565e-11	2.76771799105151e-10	"2L"	"CG10602"
"FBgn0260444"	195.141216204321	-1.03034672790227	0.155926281416868	-6.60790931804269	3.89785311995619e-11	2.79241270241891e-10	"3R"	"Not10"
"FBgn0027093"	690.256575615374	-0.71592071659016	0.108372161291691	-6.60613120617952	3.94493291681238e-11	2.82374145624465e-10	"X"	"ArgRS"
"FBgn0035445"	634.36558688892	-0.694564256828629	0.105163649361039	-6.60460397721752	3.98581382902253e-11	2.85058373251212e-10	"3L"	"Ids"
"FBgn0024996"	175.590938355287	-1.06421059661389	0.16114672896169	-6.60398509774838	4.00249778332886e-11	2.86008994144313e-10	"X"	"eIF2Bbeta"
"FBgn0040334"	674.025082155114	0.847559065644544	0.12842303345036	6.59974338615943	4.11870067441404e-11	2.9406337075918e-10	"X"	"Tsp3A"
"FBgn0023528"	543.738209597931	0.742584465398839	0.112597999932118	6.5950058246729	4.25239167161244e-11	3.03351663071371e-10	"X"	"CG2924"
"FBgn0039528"	1137.58297978079	0.78482743054759	0.119057626806864	6.5919962592631	4.33951532307798e-11	3.09132072580247e-10	"3R"	"dsd"
"FBgn0035046"	95.910050810678	-1.29022222200148	0.195726827219814	-6.59195389987332	4.34075396032985e-11	3.09132072580247e-10	"2R"	"ND-19"
"FBgn0041004"	172.792314971795	1.0967445105469	0.166438830646261	6.5894749818199	4.41384598885501e-11	3.14072146650004e-10	"2L"	"CG17715"
"FBgn0035519"	262.672544989096	-0.832215195268966	0.126297048396123	-6.58934793676868	4.41762423336906e-11	3.14075948868195e-10	"3L"	"CG1309"
"FBgn0034918"	95.8578190965751	1.36736731408195	0.207593192703535	6.58676373861014	4.49516717576621e-11	3.19319710413317e-10	"2R"	"Pym"
"FBgn0026086"	736.570642277678	0.72345022231942	0.109852798717013	6.58563305412972	4.52951248508211e-11	3.21488630254313e-10	"X"	"Adar"
"FBgn0024733"	9182.15719389842	-0.75631809166522	0.114879539828928	-6.58357521967346	4.59268065407843e-11	3.25697924938514e-10	"3L"	"RpL10"
"FBgn0034734"	549.246701700597	-0.836607598443354	0.127111518438574	-6.58168204361148	4.65155509260639e-11	3.29595903704682e-10	"2R"	"CG4554"
"FBgn0031360"	202.085687968866	-0.894910668469918	0.13598094932877	-6.5811473804778	4.66831545942335e-11	3.30505759478234e-10	"2L"	"CG31937"
"FBgn0263290"	65.6580252280339	1.87814234843699	0.28567390879154	6.57442731253239	4.88407817785093e-11	3.4549116774865e-10	"2R"	"CR43399"
"FBgn0267408"	680.268987418031	-1.0564111137102	0.160760529923089	-6.57133386046693	4.98665064404422e-11	3.52451284413921e-10	"3R"	"AOX1"
"FBgn0034399"	969.764297942117	0.817306034026657	0.124398944274231	6.57003995327282	5.03017631372068e-11	3.55229871669118e-10	"2R"	"CG15083"
"FBgn0036316"	1221.81967403192	0.696301216496276	0.106000872182896	6.56882535169018	5.07137229382926e-11	3.57839424113543e-10	"3L"	"CG10960"
"FBgn0013676"	18087.6473131783	0.822898816031763	0.125508812425182	6.55650228960863	5.5084474229425e-11	3.88354754767986e-10	"MT"	"COX3"
"FBgn0016041"	675.237271661199	0.691534301123416	0.105533062724919	6.55277392001746	5.64779894324409e-11	3.97846622301037e-10	"X"	"Tom40"
"FBgn0021818"	681.072540232865	-0.604555261144744	0.0922917127186792	-6.55048263095443	5.73514272792565e-11	4.03662132569859e-10	NA	NA
"FBgn0036519"	232.909782539702	0.964777510574382	0.147358170349322	6.54715994564341	5.86415494298363e-11	4.12398285898565e-10	"3L"	"CG7650"
"FBgn0000173"	1143.51031872668	0.834991946645788	0.127550289078557	6.54637439615305	5.89506846621735e-11	4.14226810892873e-10	"X"	"ben"
"FBgn0039691"	676.150081926922	-0.664164940156009	0.101472397133418	-6.54527693164427	5.9385237515715e-11	4.16932824922988e-10	"3R"	"IntS11"
"FBgn0039487"	385.413920917824	0.867445164028601	0.132562154345384	6.54368638102029	6.00205991618599e-11	4.21043005102165e-10	"3R"	"gb"
"FBgn0030067"	164.941817136764	1.04313686946404	0.159548371108567	6.53806028990558	6.23218032440883e-11	4.36822481258647e-10	"X"	"Rbm13"
"FBgn0023083"	1989.18964832601	0.837306263012578	0.128189938885074	6.53176271316619	6.50000815055894e-11	4.55216517653762e-10	"3R"	"fray"
"FBgn0283509"	624.798138107027	-0.593909893068573	0.0910791876072684	-6.520807976785	6.99296632922712e-11	4.89333544299113e-10	"2R"	"Phm"
"FBgn0036463"	1079.02055953814	0.592775298116679	0.0909191406855302	6.51980753059426	7.03976645504831e-11	4.92199923291603e-10	"3L"	"Reck"
"FBgn0031213"	2255.8327103765	0.540629132288758	0.0829791164719225	6.51524329584407	7.25719337271001e-11	5.06981396178051e-10	"2L"	"galectin"
"FBgn0260934"	3765.30365533845	0.472498320674403	0.0725737056403103	6.51059934869798	7.48515435765662e-11	5.22473688276164e-10	"2R"	"par-1"
"FBgn0026620"	2671.11635960093	0.554980775822934	0.0852930836761979	6.50675004235787	7.67940319839877e-11	5.35589146144735e-10	"3R"	"tacc"
"FBgn0001215"	2076.2590898946	0.597784999270734	0.0919124146568936	6.50385480027098	7.8287465510569e-11	5.45553643954643e-10	"3R"	"Hrb98DE"
"FBgn0013269"	745.923823074287	0.646595318187518	0.0994531793927101	6.50150474963009	7.95205253245846e-11	5.53231905558496e-10	"3R"	"Fkbp39"
"FBgn0030246"	673.989061516924	-0.6213487899126	0.0955690247908572	-6.50157089362747	7.94855615814993e-11	5.53231905558496e-10	"X"	"CG1582"
"FBgn0038738"	489.673444252664	-0.655879671467376	0.100884954373625	-6.5012634989985	7.96481780094705e-11	5.53663179699798e-10	"3R"	"CG4572"
"FBgn0034618"	560.891600472291	-0.914956534901848	0.140748744503622	-6.50063727480212	7.99804671982163e-11	5.55515073653509e-10	"2R"	"CG9485"
"FBgn0001086"	613.920822795151	1.18359869655622	0.182091751360235	6.50001270082074	8.03132308450785e-11	5.57367211922388e-10	"2L"	"fzy"
"FBgn0002924"	1034.19759647979	-0.56634219400868	0.0871636366129326	-6.49745944542945	8.16877027380193e-11	5.66439728196528e-10	"3R"	"ncd"
"FBgn0031144"	283.03157330178	0.8700615358404	0.134023290153534	6.49186820323303	8.47784117225124e-11	5.87388305377341e-10	"X"	"CG1529"
"FBgn0082958"	116.441394818571	1.51613106646789	0.233560153656127	6.49139436986371	8.50455301763388e-11	5.88755263092684e-10	"3R"	"snoRNA:Psi28S-3405c"
"FBgn0261570"	1125.04454091727	0.599368444233329	0.0923401999851472	6.49087227805156	8.53408067616893e-11	5.90314751939758e-10	"X"	"CG42684"
"FBgn0039303"	1939.20583496563	0.59478598152128	0.0916601671352324	6.48903444223217	8.63882180257335e-11	5.97070044584414e-10	"3R"	"CG11857"
"FBgn0031150"	785.453721190104	0.715827475643343	0.110330304340298	6.48804043389088	8.69599456702785e-11	6.00529289018663e-10	"X"	"bves"
"FBgn0263474"	181.488992953703	3.32984824755866	0.51363392423091	6.48292118271707	8.99635014196017e-11	6.20762883772571e-10	"2L"	"scaRNA:PsiU2-38.40.42"
"FBgn0010379"	1636.81898055659	0.606730722138106	0.0936145416172213	6.48115892741274	9.10207317214350e-11	6.27544407093328e-10	"3R"	"Akt1"
"FBgn0016797"	190.566146391528	0.977495382564845	0.150943987424247	6.47588154549986	9.42599755832862e-11	6.49346498462638e-10	"3L"	"fz2"
"FBgn0061198"	138.876796654986	1.2086513441988	0.186672440474593	6.47471764512182	9.49894004784262e-11	6.53837244762522e-10	"2R"	"HSPC300"
"FBgn0030018"	674.988883308307	0.742370896480929	0.114692683145807	6.47269621844283	9.62693802429612e-11	6.62107189403466e-10	"X"	"slpr"
"FBgn0263617"	44.8959350199592	1.82819220776247	0.282860654433017	6.46322554625707	1.02494346268221e-10	7.04345825373787e-10	"3L"	"CR43626"
"FBgn0026575"	1490.2981536324	0.654984994615982	0.101381699407457	6.46058409401457	1.04299612790078e-10	7.16168025281707e-10	"X"	"hang"
"FBgn0014366"	189.10118497608	-0.909160013292516	0.140854006010279	-6.45462659561257	1.08486057851096e-10	7.44307924980021e-10	"3R"	"noi"
"FBgn0040297"	180.299873809849	1.03968637918075	0.161147289253984	6.45177702953541	1.10546144712448e-10	7.5782527822387e-10	"2L"	"Nhe2"
"FBgn0020660"	88.6220308214502	1.30005687895798	0.201597680602119	6.44876902886509	1.12762256794504e-10	7.72389398286966e-10	"3L"	"eIF4B"
"FBgn0037533"	1366.39841461389	-0.568144188577439	0.0881658421430317	-6.44403971841767	1.16334618839938e-10	7.96212261411007e-10	"3R"	"CD98hc"
"FBgn0261456"	592.695592397843	0.838692181009761	0.130168573515086	6.44312339270245	1.17039462596326e-10	8.00386657430833e-10	"2R"	"hpo"
"FBgn0039663"	320.912061752924	0.871772193062326	0.135351813166527	6.44078695857408	1.18855607997673e-10	8.12147882201282e-10	"3R"	"CG2321"
"FBgn0034430"	208.721710902863	1.12647553016468	0.17490750844613	6.44040693376879	1.19153600028531e-10	8.1352482221909e-10	"2R"	"mip40"
"FBgn0041710"	411.719078494023	-0.715369080017904	0.111141610403956	-6.43655492679853	1.22215621940884e-10	8.33755763920336e-10	"3R"	"yellow-f"
"FBgn0082959"	243.875427726793	2.65429073257072	0.412386883982355	6.43640919647748	1.22332962638977e-10	8.33881601432378e-10	"3R"	"snoRNA:Psi28S-3405b"
"FBgn0030349"	679.523659131566	0.599902936601255	0.0932841245092397	6.43092208623167	1.26832164936584e-10	8.63852031296667e-10	"X"	"CG10353"
"FBgn0000464"	76.1117097883964	1.60004199600465	0.248900537909332	6.42843928520359	1.28920726026487e-10	8.77368492215767e-10	"2L"	"Lar"
"FBgn0030294"	361.186299637679	0.902728756409383	0.140484391421255	6.42582956922575	1.31152281456631e-10	8.91835513905088e-10	"X"	"Pa1"
"FBgn0030855"	193.332028587678	-1.00954615722319	0.157131649109025	-6.42484288141546	1.32005791237597e-10	8.96916061011621e-10	"X"	"CG5800"
"FBgn0260657"	189.584669915579	1.03780311414063	0.161647417715316	6.42016512734125	1.36126604066707e-10	9.24170310378803e-10	"3L"	"CG42540"
"FBgn0033246"	3834.78738266581	-0.907776288314078	0.141424290149914	-6.41881452862027	1.37339609010741e-10	9.31655336426843e-10	"2R"	"ACC"
"FBgn0002413"	1063.40944971573	0.5594242064207	0.0871950308295897	6.41578082028569	1.40102896017608e-10	9.49636349855682e-10	"3R"	"dco"
"FBgn0031985"	1164.65001333629	-0.484405337877451	0.0755587043530943	-6.41097993970054	1.4458722303045e-10	9.79244549873697e-10	"2L"	"mon2"
"FBgn0263316"	2883.52973882795	-0.534039954691529	0.0833350772344035	-6.40834535005458	1.47107391882719e-10	9.95513265132494e-10	"3R"	"Mrp4"
"FBgn0027572"	391.281748176201	-0.82619847776602	0.128940770609863	-6.4075813558293	1.47846200212427e-10	9.99710633673768e-10	"2R"	"CG5009"
"FBgn0035032"	191.089931909958	-0.912397804784257	0.142694470026609	-6.39406561875957	1.61532054354083e-10	1.09137682877694e-09	"2R"	"ATPsynF"
"FBgn0033340"	100.243681309677	-1.47195325009455	0.230276163455769	-6.39212165082507	1.63599655073175e-10	1.10446140238352e-09	"2R"	"CG13751"
"FBgn0038577"	70.2280897283164	-1.2929196803348	0.202300894908173	-6.39107247114096	1.64726282309403e-10	1.11117760994631e-09	"3R"	"CG12321"
"FBgn0000017"	1805.22627990086	0.627631956692904	0.098258117219867	6.38758378901648	1.68527273045495e-10	1.1359088459789e-09	"3L"	"Abl"
"FBgn0283682"	1593.0043721212	0.590883203530859	0.0925670947390519	6.38329640998854	1.73315967950017e-10	1.16725258926082e-09	"2L"	"Ge-1"
"FBgn0033101"	142.537509846821	-1.07228520267608	0.168020965694071	-6.38185358741765	1.74957200374191e-10	1.17736561337205e-09	"2R"	"CG9436"
"FBgn0040068"	988.622920949661	0.76100761546398	0.119303967019035	6.37872850734765	1.78564262490962e-10	1.20068091014657e-09	"X"	"Vav"
"FBgn0029002"	854.437078803539	0.755905343110665	0.118548845315044	6.37631974484308	1.8139401772447e-10	1.21873653980297e-09	"3L"	"miple2"
"FBgn0040382"	222.274565141386	-0.878616776529892	0.138010611552335	-6.36629869723251	1.93644155617721e-10	1.3000059873954e-09	"X"	"CG5273"
"FBgn0039689"	187.468471542669	-0.839320182665319	0.131850224446983	-6.36570916876074	1.94389461739864e-10	1.303856367965e-09	"3R"	"CIA30"
"FBgn0030049"	504.15739975033	0.633802462583234	0.0995667961641314	6.36560065203302	1.9452695812381e-10	1.303856367965e-09	"X"	"Trf4-1"
"FBgn0263832"	264.351682988448	-0.956919031279918	0.150332383531653	-6.36535528007802	1.94838207660194e-10	1.30490529546526e-09	"3L"	"Rcd5"
"FBgn0034858"	385.197787552341	-0.803616834650479	0.126256178037937	-6.36497038908474	1.95327414767772e-10	1.30714346136655e-09	"2R"	"eIF2Bdelta"
"FBgn0028475"	857.111511157718	-0.637033811503725	0.100141121289572	-6.36136088052833	1.99973983790361e-10	1.33717734442531e-09	"3R"	"Hrd3"
"FBgn0034400"	4078.52341148832	-0.552357493899006	0.0868380268529688	-6.36077895729066	2.00733140579584e-10	1.34119004862683e-09	"2R"	"CG15099"
"FBgn0036258"	1802.83232832685	-0.48375424903458	0.0760616719996149	-6.36002649319922	2.01718954167604e-10	1.34670959741982e-09	"3L"	"eIF3l"
"FBgn0267733"	251.680338127305	0.959560830402952	0.150928448788491	6.35772008594396	2.04770167976569e-10	1.36599846232471e-09	"2R"	"CR46064"
"FBgn0032430"	191.020395987824	-0.99505765775554	0.156523578310938	-6.35723811385679	2.0541345487688e-10	1.36920652294217e-09	"2L"	"CG6388"
"FBgn0035772"	1373.50448280253	0.545294081061178	0.0858467257341613	6.35194966840986	2.12602892490261e-10	1.41600915440591e-09	"3L"	"Sh3beta"
"FBgn0052296"	358.838850839431	0.857642758117783	0.135047763179939	6.3506624465527	2.1438967974826e-10	1.42678277793001e-09	"3L"	"Mrtf"
"FBgn0039642"	101.68704733503	1.4816300122785	0.233343665602403	6.34956174384896	2.15929188627584e-10	1.43589504614179e-09	"3R"	"CG11882"
"FBgn0003410"	630.348846977141	0.789549010495339	0.124378832360075	6.34793714906089	2.1822119473487e-10	1.44999299763942e-09	"3L"	"sina"
"FBgn0032816"	100.825940252864	1.11885432559779	0.176450672427565	6.3408901207622	2.28441429201588e-10	1.51670718978566e-09	"2L"	"Nf-YB"
"FBgn0051040"	138.3332741981	-1.09572456333506	0.172855095761259	-6.33897750314769	2.31295004991648e-10	1.5344449111641e-09	"3R"	"Cog7"
"FBgn0033204"	114.647232967137	-1.19585859885737	0.188702762372806	-6.33726069412169	2.33886072072161e-10	1.55041459096892e-09	"2R"	"CG2065"
"FBgn0031068"	161.659668825666	-0.860204169150832	0.135771759407701	-6.33566341707172	2.36322183987047e-10	1.56533280076888e-09	"X"	"Alr"
"FBgn0266671"	238.063890924255	-0.894114519772737	0.141263419582123	-6.32941296775663	2.46095653342362e-10	1.62879006984521e-09	"2R"	"Sec6"
"FBgn0243516"	719.855457403643	0.710279245321365	0.112353823687976	6.32180750068571	2.58521310145251e-10	1.7096875977606e-09	"2R"	"Vrp1"
"FBgn0032208"	3511.73840292837	-0.767879233394638	0.121529356202379	-6.31846705511968	2.64170596262599e-10	1.74431203421005e-09	"2L"	"Ufd4"
"FBgn0010039"	515.580022263159	0.866218448846261	0.137092515576628	6.31849554443467	2.64121909819188e-10	1.74431203421005e-09	"3R"	"GstD3"
"FBgn0052521"	944.984651305342	0.671207445973077	0.106245550212232	6.31751112994662	2.65809302809139e-10	1.75375903074073e-09	"X"	"CG32521"
"FBgn0031771"	465.168822592446	-0.900415864346202	0.142594126697798	-6.31453682699335	2.7097179312204e-10	1.78642232963647e-09	"2L"	"ND-51"
"FBgn0000043"	6621.47640263125	-0.639141168572867	0.10124986225707	-6.31251395631642	2.74538694666633e-10	1.80852365111644e-09	"2R"	"Act42A"
"FBgn0262732"	1107.17023057553	0.580420087135593	0.092048159651653	6.3056131630674	2.87055176808838e-10	1.88908278187368e-09	"3L"	"mbf1"
"FBgn0022153"	728.420500694353	-0.625690221481903	0.0992288624549041	-6.30552649705378	2.8721585938829e-10	1.88908278187368e-09	"2L"	"l(2)k05819"
"FBgn0034308"	349.484271359825	0.858569859033186	0.136214958811504	6.30305119587698	2.91842437480452e-10	1.91801670524955e-09	"2R"	"CG10915"
"FBgn0013690"	42.559814086758	2.87957873318093	0.457174638087457	6.29864059219766	3.00267306520226e-10	1.9709164525924e-09	"MT"	"trnC"
"FBgn0030654"	119.785918151378	1.12146443750043	0.178049986379696	6.29859322262949	3.00359065652424e-10	1.9709164525924e-09	"X"	"CG15643"
"FBgn0001091"	1742.18437248379	-0.880526006032774	0.139816334416425	-6.2977334494426	3.0202929059059e-10	1.9803351308397e-09	"2R"	"Gapdh1"
"FBgn0037236"	269.891004333397	-0.824082121843413	0.130942810637308	-6.29345068914093	3.10485170030351e-10	2.03419654521827e-09	"3R"	"Skp2"
